clusterId,state,clusterName,zone,pincode,placeName
446,Andaman And nicobar islands,744,Nicobar,744302,Shabnamnagar
446,Andaman And nicobar islands,744,Nicobar,744301,Sawai
446,Andaman And nicobar islands,744,Nicobar,744303,Trinket
446,Andaman And nicobar islands,744,Nicobar,744304,Nehrugram
447,Andaman And nicobar islands,744,North And middle andaman,744202,Swarajgram
447,Andaman And nicobar islands,744,North And middle andaman,744208,Bakultala
447,Andaman And nicobar islands,744,North And middle andaman,744201,Swdeshnagar
447,Andaman And nicobar islands,744,North And middle andaman,744209,Uttara
447,Andaman And nicobar islands,744,North And middle andaman,744210,Sankarnalla
447,Andaman And nicobar islands,744,North And middle andaman,744205,Sabari
447,Andaman And nicobar islands,744,North And middle andaman,744203,Long Island
447,Andaman And nicobar islands,744,North And middle andaman,744204,Weby
448,Andaman And nicobar islands,744,South Andaman,744104,Sitapur
448,Andaman And nicobar islands,744,South Andaman,744107,Stewertgunj
448,Andaman And nicobar islands,744,South Andaman,744108,Beachdera
448,Andaman And nicobar islands,744,South Andaman,744105,Sippighat
448,Andaman And nicobar islands,744,South Andaman,744103,Wandoor
448,Andaman And nicobar islands,744,South Andaman,744206,Wimberlygunj
448,Andaman And nicobar islands,744,South Andaman,744102,Haddo
448,Andaman And nicobar islands,744,South Andaman,744211,Strait  island
448,Andaman And nicobar islands,744,South Andaman,744109,Herbertabad
448,Andaman And nicobar islands,744,South Andaman,744110,Humferygunj
448,Andaman And nicobar islands,744,South Andaman,744207,Vivekandapur
448,Andaman And nicobar islands,744,South Andaman,744101,Port Blair
448,Andaman And nicobar islands,744,South Andaman,744111,Rubber Research station
448,Andaman And nicobar islands,744,South Andaman,744106,Shadipur
449,Arunachal Pradesh,786,Tirap,786630,Vally View
449,Arunachal Pradesh,786,Tirap,786629,Soha
449,Arunachal Pradesh,786,Tirap,786631,Wakka
450,Arunachal Pradesh,790,East Kameng,790102,Veo
450,Arunachal Pradesh,790,East Kameng,790103,Seijosa
451,Arunachal Pradesh,790,Tawang,790104,Temple Gompa
451,Arunachal Pradesh,790,Tawang,790106,Zimithang
451,Arunachal Pradesh,790,Tawang,790105,Thingbu
452,Arunachal Pradesh,790,West Kameng,790002,Tenzingaon
452,Arunachal Pradesh,790,West Kameng,790114,Tippi
452,Arunachal Pradesh,790,West Kameng,790001,Salari
452,Arunachal Pradesh,790,West Kameng,790116,Tenga Market
452,Arunachal Pradesh,790,West Kameng,790101,Senge
452,Arunachal Pradesh,790,West Kameng,790003,Shergaon
453,Arunachal Pradesh,791,East Siang,791102,Yagrung
453,Arunachal Pradesh,791,East Siang,791104,Sirem
453,Arunachal Pradesh,791,East Siang,791103,Hill Top
454,Arunachal Pradesh,791,Kurung Kumey,791118,Tali
455,Arunachal Pradesh,791,Lower Subansiri,791120,Ziro
455,Arunachal Pradesh,791,Lower Subansiri,791113,Chimpu
455,Arunachal Pradesh,791,Lower Subansiri,791119,Yazali
456,Arunachal Pradesh,791,Papum Pare,791111,Itanagar
456,Arunachal Pradesh,791,Papum Pare,791112,Saglee
456,Arunachal Pradesh,791,Papum Pare,791123,Sonajuli
456,Arunachal Pradesh,791,Papum Pare,791113,Vivek Vihar
456,Arunachal Pradesh,791,Papum Pare,791121,Kimin
456,Arunachal Pradesh,791,Papum Pare,791110,Yupia
456,Arunachal Pradesh,791,Papum Pare,791109,Nirjuli
457,Arunachal Pradesh,791,Upper Siang,791002,Yingkiong
458,Arunachal Pradesh,791,Upper Subansiri,791122,Taliha
459,Arunachal Pradesh,791,West Siang,791001,Yomcha
459,Arunachal Pradesh,791,West Siang,791101,Tirbin
459,Arunachal Pradesh,791,West Siang,791125,Likabali
460,Arunachal Pradesh,792,Changlang,792056,Vijoypur
460,Arunachal Pradesh,792,Changlang,792120,Yangkang
460,Arunachal Pradesh,792,Changlang,792122,Namphai
460,Arunachal Pradesh,792,Changlang,792055,Vijoynagar
460,Arunachal Pradesh,792,Changlang,792121,Manmao
461,Arunachal Pradesh,792,Dibang Valley,792101,Anini
462,Arunachal Pradesh,792,Lohit,792102,Wakro
462,Arunachal Pradesh,792,Lohit,792001,Tindolong
462,Arunachal Pradesh,792,Lohit,792103,Wingko
462,Arunachal Pradesh,792,Lohit,792051,Podumani
462,Arunachal Pradesh,792,Lohit,792111,Yealing
463,Arunachal Pradesh,792,Lower Dibang valley,792110,Santipur
464,Arunachal Pradesh,792,Tirap,792123,Nampong
465,Arunachal Pradesh,792,Upper Siang,792061,Tuting
466,Arunachal Pradesh,792,West Siang,792051,Mechuka
467,Assam,781,Barpeta,781329,Tuplaipanbari
467,Assam,781,Barpeta,781316,Sukmanah
467,Assam,781,Barpeta,781325,Raypur
467,Assam,781,Barpeta,781317,Suliakata
467,Assam,781,Barpeta,781307,Sarthebari
467,Assam,781,Barpeta,781327,Jalahghat
467,Assam,781,Barpeta,781308,Sitoli
467,Assam,781,Barpeta,781328,Kathalmurighat
467,Assam,781,Barpeta,781330,Lowkata
467,Assam,781,Barpeta,781309,Raoli
467,Assam,781,Barpeta,781302,Nizbahari
467,Assam,781,Barpeta,781313,Simlaguri
467,Assam,781,Barpeta,781319,Saupur
467,Assam,781,Barpeta,781326,Patacharkuchi
467,Assam,781,Barpeta,781314,Sundaridia
467,Assam,781,Barpeta,781315,Nimua
467,Assam,781,Barpeta,781301,Thakurbazar
467,Assam,781,Barpeta,781305,Senimari
467,Assam,781,Barpeta,781352,Sarutapa
467,Assam,781,Barpeta,781321,Tarakansdi
468,Assam,781,Kamrup,781128,Palashbari
468,Assam,781,Kamrup,781137,Tukrapara
468,Assam,781,Kamrup,781102,Uzankuri
468,Assam,781,Kamrup,781127,Tupamari
468,Assam,781,Kamrup,781025,Dhirenpara
468,Assam,781,Kamrup,781023,Amerigog
468,Assam,781,Kamrup,781026,Panikhaiti
468,Assam,781,Kamrup,781031,Collegenagar
468,Assam,781,Kamrup,781130,Amranga
468,Assam,781,Kamrup,781027,Satgaon
468,Assam,781,Kamrup,781134,Kukurmara
468,Assam,781,Kamrup,781003,Silpukhuri
468,Assam,781,Kamrup,781006,Assam Sachivalaya
468,Assam,781,Kamrup,781017,Bhattaparagaral
468,Assam,781,Kamrup,781366,Silkijhar
468,Assam,781,Kamrup,781380,Puthimari
468,Assam,781,Kamrup,781381,Sutargaon
468,Assam,781,Kamrup,781124,Ukiam
468,Assam,781,Kamrup,781350,Balisatra
468,Assam,781,Kamrup,781103,Srihati
468,Assam,781,Kamrup,781141,Santipur
468,Assam,781,Kamrup,781021,Bamunimaidan
468,Assam,781,Kamrup,781364,Tengajhar
468,Assam,781,Kamrup,781354,Udiana
468,Assam,781,Kamrup,781101,Pubborka
468,Assam,781,Kamrup,781030,Rongmahal
468,Assam,781,Kamrup,781382,Soneswar
468,Assam,781,Kamrup,781104,Tetelia
468,Assam,781,Kamrup,781133,Singra Rajapara
468,Assam,781,Kamrup,781121,Saledal
468,Assam,781,Kamrup,781136,Pachim Samaria
468,Assam,781,Kamrup,781029,Basistha
468,Assam,781,Kamrup,781112,Uparhali
468,Assam,781,Kamrup,781028,Beltola
468,Assam,781,Kamrup,781132,Satpakhali
468,Assam,781,Kamrup,781123,Paneri
468,Assam,781,Kamrup,781009,Kumarpara
468,Assam,781,Kamrup,781365,Tinali
468,Assam,781,Kamrup,781018,Binovanagar
468,Assam,781,Kamrup,781015,Guwahati Airport
468,Assam,781,Kamrup,781120,Rajapara
468,Assam,781,Kamrup,781150,Chandrapur Mills
468,Assam,781,Kamrup,781376,Tulsibari
468,Assam,781,Kamrup,781011,Mlg Rly hqs
468,Assam,781,Kamrup,781012,Sadilapur
468,Assam,781,Kamrup,781125,Sikarhati
468,Assam,781,Kamrup,781005,Japorigog
468,Assam,781,Kamrup,781001,Uzanbazar
468,Assam,781,Kamrup,781035,Garchuk
468,Assam,781,Kamrup,781016,Gopinathnagar
468,Assam,781,Kamrup,781014,Guwahati University
468,Assam,781,Kamrup,781129,Samuka
468,Assam,781,Kamrup,781038,Hatigaon Chariali
468,Assam,781,Kamrup,781036,Hengrabari
468,Assam,781,Kamrup,781039,I I t
468,Assam,781,Kamrup,781032,Rupnagar
468,Assam,781,Kamrup,781013,Jalukbari
468,Assam,781,Kamrup,781019,Kahilipara
468,Assam,781,Kamrup,781010,Kamakhya
468,Assam,781,Kamrup,781022,Khanapara
468,Assam,781,Kamrup,781004,Kharguli
468,Assam,781,Kamrup,781007,Ulubari
468,Assam,781,Kamrup,781020,Noonmati
468,Assam,781,Kamrup,781034,Saukuchi
468,Assam,781,Kamrup,781008,Rehabari
468,Assam,781,Kamrup,781037,Panjabari
468,Assam,781,Kamrup,781171,Udayan Vihar
468,Assam,781,Kamrup,781131,Rani
468,Assam,781,Kamrup,781024,Zoo Road
469,Assam,781,Nalbari,781126,Mukalmua
469,Assam,781,Nalbari,781372,Uttarkuchi
469,Assam,781,Nalbari,781373,Jalagaon
469,Assam,781,Nalbari,781369,Nankarbhaira
469,Assam,781,Nalbari,781306,Rupia Bathan
469,Assam,781,Nalbari,781367,Zarkona
469,Assam,781,Nalbari,781348,Pubkalakuchi
469,Assam,781,Nalbari,781344,Nayabasti
469,Assam,781,Nalbari,781360,Patkijuli
469,Assam,781,Nalbari,781347,Kamarkuchi
469,Assam,781,Nalbari,781334,Terechia
469,Assam,781,Nalbari,781339,Ulabari
469,Assam,781,Nalbari,781355,Sathimuka
469,Assam,781,Nalbari,781377,Thamna
469,Assam,781,Nalbari,781310,Khakrisal
469,Assam,781,Nalbari,781368,Trbitola
469,Assam,781,Nalbari,781340,Suradi
469,Assam,781,Nalbari,781378,Haribhanga
469,Assam,781,Nalbari,781341,Kendukuchi
469,Assam,781,Nalbari,781349,Uttarbarsiral
469,Assam,781,Nalbari,781312,Satala
469,Assam,781,Nalbari,781303,Panigaon
469,Assam,781,Nalbari,781346,Murmela
469,Assam,781,Nalbari,781351,Kalag
469,Assam,781,Nalbari,781350,Sauramari
469,Assam,781,Nalbari,781333,Thanguri
469,Assam,781,Nalbari,781337,Sondha
469,Assam,781,Nalbari,781304,Kakaya
469,Assam,781,Nalbari,781138,Pachim Kajia gaon
469,Assam,781,Nalbari,781371,Tihu
469,Assam,781,Nalbari,781335,Nalbari
469,Assam,781,Nalbari,781338,Solmara
469,Assam,781,Nalbari,781370,Kharsitha
469,Assam,781,Nalbari,781353,Sandheli
469,Assam,781,Nalbari,781374,Makhibaha
470,Assam,782,Kamrup,782402,Tepesia
470,Assam,782,Kamrup,782403,Topatali
470,Assam,782,Kamrup,782401,Panbari
471,Assam,782,Karbi Anglong,782410,Umswar
471,Assam,782,Karbi Anglong,782461,Rongplimplam
471,Assam,782,Karbi Anglong,782481,Uttar Borbil
471,Assam,782,Karbi Anglong,782440,Sangsiga Bazar
471,Assam,782,Karbi Anglong,782450,Tikahill
471,Assam,782,Karbi Anglong,782139,Barjuri
471,Assam,782,Karbi Anglong,782462,Rongkhelon
471,Assam,782,Karbi Anglong,782441,Wirwar
471,Assam,782,Karbi Anglong,782482,Udali No 1
471,Assam,782,Karbi Anglong,782470,Tengelijan
471,Assam,782,Karbi Anglong,782425,Bargaon
471,Assam,782,Karbi Anglong,782447,Taralangso No 1
471,Assam,782,Karbi Anglong,782490,Vitorkaliani
471,Assam,782,Karbi Anglong,782480,Sarihajan
471,Assam,782,Karbi Anglong,782485,Tumpreng
471,Assam,782,Karbi Anglong,782475,Chakihola
471,Assam,782,Karbi Anglong,782460,Diphu
471,Assam,782,Karbi Anglong,782486,Umcherra
471,Assam,782,Karbi Anglong,782136,Kathterongaon
471,Assam,782,Karbi Anglong,782446,Watijor
471,Assam,782,Karbi Anglong,782435,Menmeji
472,Assam,782,Marigaon,782412,Silchung
472,Assam,782,Marigaon,782103,Ramjanati
472,Assam,782,Marigaon,782410,Patsari
472,Assam,782,Marigaon,782105,Udari
472,Assam,782,Marigaon,782001,Toptola
472,Assam,782,Marigaon,782127,Tengaguri
472,Assam,782,Marigaon,782411,Raja Mayang
472,Assam,782,Marigaon,782104,Tokonabori
472,Assam,782,Marigaon,782126,Salkati Pathar
472,Assam,782,Marigaon,782413,Kagajnagar
472,Assam,782,Marigaon,782108,Mikirbheta
473,Assam,782,Nagaon,782002,Solmari
473,Assam,782,Nagaon,782123,Tuktuki
473,Assam,782,Nagaon,782124,Uttar Khatowal
473,Assam,782,Nagaon,782120,Lailuri
473,Assam,782,Nagaon,782445,Nilbagan
473,Assam,782,Nagaon,782136,Seconee Borhola
473,Assam,782,Nagaon,782122,Patiachapari
473,Assam,782,Nagaon,782003,Uriagaon
473,Assam,782,Nagaon,782138,Missa
473,Assam,782,Nagaon,782425,Salmora
473,Assam,782,Nagaon,782435,Telibasti
473,Assam,782,Nagaon,782446,Udalani Bazar
473,Assam,782,Nagaon,782442,Sankardev Nagar
473,Assam,782,Nagaon,782103,Saragaon
473,Assam,782,Nagaon,782140,Udmari
473,Assam,782,Nagaon,782144,Borkola
473,Assam,782,Nagaon,782102,Potani Gomothagaon
473,Assam,782,Nagaon,782141,Teliagaon
473,Assam,782,Nagaon,782428,Jungl Block
473,Assam,782,Nagaon,782107,Barapujia
473,Assam,782,Nagaon,782142,Majgaon
473,Assam,782,Nagaon,782125,Teliachapari
473,Assam,782,Nagaon,782439,Samarail
473,Assam,782,Nagaon,782427,Rengbeng
473,Assam,782,Nagaon,782001,Nagaon Girls  college
473,Assam,782,Nagaon,782101,Tulashimukh
473,Assam,782,Nagaon,782143,Sonarigaon
473,Assam,782,Nagaon,782440,Modertoli
473,Assam,782,Nagaon,782135,Parkup Pahar
473,Assam,782,Nagaon,782426,Tetelisara
473,Assam,782,Nagaon,782481,Debasthan Bazar
473,Assam,782,Nagaon,782460,Uttar Petboha
473,Assam,782,Nagaon,782429,Sibpur
473,Assam,782,Nagaon,782137,Pubthoria
473,Assam,782,Nagaon,782447,Pub Lumding bazar
473,Assam,782,Nagaon,782139,Sarishabari
473,Assam,782,Nagaon,782410,Ulukunchi
474,Assam,783,Bongaigaon,783388,Majharalga
474,Assam,783,Bongaigaon,783384,Topgaon
474,Assam,783,Bongaigaon,783392,Salabila Bazar
474,Assam,783,Bongaigaon,783391,Sonaikhola
474,Assam,783,Bongaigaon,783393,Silbari Abdaipara
474,Assam,783,Bongaigaon,783390,Silkhaguri
474,Assam,783,Bongaigaon,783386,B.S.gram
474,Assam,783,Bongaigaon,783382,Pachania
474,Assam,783,Bongaigaon,783380,Popragaon
474,Assam,783,Bongaigaon,783394,Tukrijhora
474,Assam,783,Bongaigaon,783383,Salmara North
474,Assam,783,Bongaigaon,783389,Kayetpara
474,Assam,783,Bongaigaon,783373,Sidli
474,Assam,783,Bongaigaon,783385,Kajalgaon
474,Assam,783,Bongaigaon,783134,Melopara
474,Assam,783,Bongaigaon,783381,Simlaguri
475,Assam,783,Dhubri,783335,South Jhapsabari
475,Assam,783,Dhubri,783330,Simlabari
475,Assam,783,Dhubri,783323,Dhubri Balurchar
475,Assam,783,Dhubri,783339,Rangamati
475,Assam,783,Dhubri,783331,Tiamari
475,Assam,783,Dhubri,783349,Piazbari Makrijhora
475,Assam,783,Dhubri,783334,Tokrerchara
475,Assam,783,Dhubri,783348,Tilapara
475,Assam,783,Dhubri,783131,Radhamadhabhat
475,Assam,783,Dhubri,783337,Tipkai
475,Assam,783,Dhubri,783127,Tumni
475,Assam,783,Dhubri,783324,Tistarpar
475,Assam,783,Dhubri,783371,Raijhora Bahalpur
475,Assam,783,Dhubri,783135,Purandiara
475,Assam,783,Dhubri,783301,Dhubri Bazar
475,Assam,783,Dhubri,783325,Majerchar
475,Assam,783,Dhubri,783128,Sukchar
475,Assam,783,Dhubri,783351,Lakhiganj Bazar
475,Assam,783,Dhubri,783338,Satrasal
475,Assam,783,Dhubri,783383,Sidalsati
476,Assam,783,Goalpara,783120,Tisimpur
476,Assam,783,Goalpara,783123,Salpara
476,Assam,783,Goalpara,783129,Takimari
476,Assam,783,Goalpara,783124,Upartala
476,Assam,783,Goalpara,783130,Tiplai
476,Assam,783,Goalpara,783125,Sutarpara
476,Assam,783,Goalpara,783121,Baladmari
476,Assam,783,Goalpara,783101,Simlabari
476,Assam,783,Goalpara,783126,Zira
476,Assam,783,Goalpara,783122,Nishangram
476,Assam,783,Goalpara,783134,Sesapani
476,Assam,783,Goalpara,783132,Tulsibari
476,Assam,783,Goalpara,783133,Rajapara
477,Assam,783,Kokrajhar,783346,Shyamthaibari
477,Assam,783,Kokrajhar,783337,Tulsibil
477,Assam,783,Kokrajhar,783360,Satyapur
477,Assam,783,Kokrajhar,783345,Shesergaon
477,Assam,783,Kokrajhar,783350,Takampur
477,Assam,783,Kokrajhar,783347,Tetliguri
477,Assam,783,Kokrajhar,783332,Uzanpetla
477,Assam,783,Kokrajhar,783372,Tilakgaon
477,Assam,783,Kokrajhar,783336,Kamalsing
477,Assam,783,Kokrajhar,783370,Ultapani
477,Assam,783,Kokrajhar,783354,Saktiashram
477,Assam,783,Kokrajhar,783376,Nayekgaon
477,Assam,783,Kokrajhar,783375,Santipur
477,Assam,783,Kokrajhar,783333,Grahampur
477,Assam,783,Kokrajhar,783382,Garufela Bazar
477,Assam,783,Kokrajhar,783361,Srirampur
477,Assam,783,Kokrajhar,783369,Salakati Project
477,Assam,783,Kokrajhar,783374,Titaguri
478,Assam,784,Darrang,784524,Teliapara
478,Assam,784,Darrang,784510,Tamulbari
478,Assam,784,Darrang,784514,Padupuri Mazgaon
478,Assam,784,Darrang,784148,Tengara
478,Assam,784,Darrang,784527,Suklai
478,Assam,784,Darrang,784125,Rangamati
478,Assam,784,Darrang,784522,Thakuriapara
478,Assam,784,Darrang,784145,Sipajhar
478,Assam,784,Darrang,784146,Mudoibari
478,Assam,784,Darrang,784509,Udalguri
478,Assam,784,Darrang,784144,Santipukhuri
478,Assam,784,Darrang,784525,Tengabari
478,Assam,784,Darrang,784190,Shamtilla
478,Assam,784,Darrang,784147,Pati Darrang
478,Assam,784,Darrang,784507,Raksyasmari
478,Assam,784,Darrang,784523,Ratanpur
478,Assam,784,Darrang,784513,Bhairabkunda
478,Assam,784,Darrang,784508,Shillongkhuti
478,Assam,784,Darrang,784528,Shikari Banglow
478,Assam,784,Darrang,784113,Kopati
478,Assam,784,Darrang,784114,Silbori
478,Assam,784,Darrang,784116,No.2 sialmari
478,Assam,784,Darrang,784526,Pachim Patla
478,Assam,784,Darrang,784115,Punia No.1
478,Assam,784,Darrang,784521,Tangla
479,Assam,784,Lakhimpur,784165,Simaluguri
479,Assam,784,Lakhimpur,784162,Japjup
479,Assam,784,Lakhimpur,784164,Rajabari
479,Assam,784,Lakhimpur,784163,Pithguri
480,Assam,784,Sonitpur,784112,Orientoli
480,Assam,784,Sonitpur,784178,Santipur Dewrigaon
480,Assam,784,Sonitpur,784101,Silonigaon
480,Assam,784,Sonitpur,784170,Mukoli Gaon
480,Assam,784,Sonitpur,784167,Rampur Darrang
480,Assam,784,Sonitpur,784103,Uttar Amloga
480,Assam,784,Sonitpur,784502,Manijharni
480,Assam,784,Sonitpur,784181,Bakola
480,Assam,784,Sonitpur,784172,Helemguri
480,Assam,784,Sonitpur,784175,Tewaripal
480,Assam,784,Sonitpur,784174,Salaikati
480,Assam,784,Sonitpur,784027,Kaliabhomora
480,Assam,784,Sonitpur,784171,Tetenbari
480,Assam,784,Sonitpur,784182,Towbhanga
480,Assam,784,Sonitpur,784117,Sirajuli
480,Assam,784,Sonitpur,784154,Nikamul Satra
480,Assam,784,Sonitpur,784151,Bandarmari
480,Assam,784,Sonitpur,784153,Pithakhowa
480,Assam,784,Sonitpur,784149,Ulubari
480,Assam,784,Sonitpur,784506,Nepalibasti
480,Assam,784,Sonitpur,784111,Mejengjuli
480,Assam,784,Sonitpur,784179,Janata
480,Assam,784,Sonitpur,784001,Tezpur Bazar
480,Assam,784,Sonitpur,784150,Dipota
480,Assam,784,Sonitpur,784177,Solemari No.1
480,Assam,784,Sonitpur,784105,Natun Baithabhonga
480,Assam,784,Sonitpur,784184,Gingia
480,Assam,784,Sonitpur,784504,Fulaguri
480,Assam,784,Sonitpur,784118,Borsola
480,Assam,784,Sonitpur,784176,Sakomato
480,Assam,784,Sonitpur,784110,Upper Panbari
480,Assam,784,Sonitpur,784501,Solmara
480,Assam,784,Sonitpur,784169,Subansirimukh
480,Assam,784,Sonitpur,784505,Urahiloga
480,Assam,784,Sonitpur,784180,Solaguri
480,Assam,784,Sonitpur,784168,Sonapur
480,Assam,784,Sonitpur,784104,Shalonibari
480,Assam,784,Sonitpur,784189,Karsontala
480,Assam,784,Sonitpur,784026,Khalihamari
480,Assam,784,Sonitpur,784152,Khelmati
480,Assam,784,Sonitpur,784102,Sonaipam
480,Assam,784,Sonitpur,784173,Tinikhuti
480,Assam,784,Sonitpur,784183,Nagshankar
480,Assam,784,Sonitpur,784028,Napaam
480,Assam,784,Sonitpur,784025,Uriumguri
480,Assam,784,Sonitpur,784185,Rangachakua
481,Assam,785,Dibrugarh,785676,Silputa
481,Assam,785,Dibrugarh,785675,Tinthengia
482,Assam,785,Golaghat,785702,Bengenakhowa
482,Assam,785,Golaghat,785614,Dergaon Chariali
482,Assam,785,Golaghat,785622,Dhekial
482,Assam,785,Golaghat,785625,Kamarbandha Ali
482,Assam,785,Golaghat,785611,Bongaon
482,Assam,785,Golaghat,785612,Bokakhat Rajabari
482,Assam,785,Golaghat,785602,Bilgaon
482,Assam,785,Golaghat,785626,Maheema
482,Assam,785,Golaghat,785603,Oating
482,Assam,785,Golaghat,785618,Batiporia
482,Assam,785,Golaghat,785615,Numaligarh
482,Assam,785,Golaghat,785613,Letekujaan
482,Assam,785,Golaghat,785610,Furkating
482,Assam,785,Golaghat,785621,Golaghat
482,Assam,785,Golaghat,785619,Kamargaon
482,Assam,785,Golaghat,785609,Kaziranga National park
482,Assam,785,Golaghat,785604,Naojaan
482,Assam,785,Golaghat,785620,Neghiriting
482,Assam,785,Golaghat,785699,Numaligarh Refinery project
482,Assam,785,Golaghat,785703,Ptc Dergaon
482,Assam,785,Golaghat,785601,Sarupathar
483,Assam,785,Jorhat,785108,Kakilamukh
483,Assam,785,Jorhat,785013,Assam Agriculture university
483,Assam,785,Jorhat,785106,Kamalabari
483,Assam,785,Jorhat,785101,Bahana Tiniali
483,Assam,785,Jorhat,785633,Khorikotia
483,Assam,785,Jorhat,785107,Kakajan
483,Assam,785,Jorhat,785009,Na Ali dhekiajuli
483,Assam,785,Jorhat,785104,Garmursatra
483,Assam,785,Jorhat,785635,Nakachari
483,Assam,785,Jorhat,785004,Barbheta
483,Assam,785,Jorhat,785630,Titabor
483,Assam,785,Jorhat,785112,Teok
483,Assam,785,Jorhat,785110,Majulibongaon
483,Assam,785,Jorhat,785001,Tarajan
483,Assam,785,Jorhat,785632,Purana Titabor
483,Assam,785,Jorhat,785014,Rajabari
483,Assam,785,Jorhat,785010,Chengeli Gaon
483,Assam,785,Jorhat,785008,Cinnamara
483,Assam,785,Jorhat,785617,Dahotia
483,Assam,785,Jorhat,785102,Dakhin Pat satra
483,Assam,785,Jorhat,785616,Gatanga
483,Assam,785,Jorhat,785105,Jengraimukh
483,Assam,785,Jorhat,785005,Jorhat Air field
483,Assam,785,Jorhat,785007,Jorhat Engg college
483,Assam,785,Jorhat,785006,Jorhat Reserch lab
483,Assam,785,Jorhat,785015,Korokatoly
483,Assam,785,Jorhat,785700,Lahdoigarh Chariali
483,Assam,785,Jorhat,785634,Mariani
483,Assam,785,Jorhat,785111,Neamatighat
483,Assam,785,Jorhat,785704,Ongc Jorhat
483,Assam,785,Jorhat,785636,Selenghat
484,Assam,785,Sivasagar Sibsagar,785663,Disangmukh
484,Assam,785,Sivasagar Sibsagar,785690,Sonari
484,Assam,785,Sivasagar Sibsagar,785664,Gaurisagar
484,Assam,785,Sivasagar Sibsagar,785697,Ongc Colony
484,Assam,785,Sivasagar Sibsagar,785680,Borahibari
484,Assam,785,Sivasagar Sibsagar,785681,Baghjan Grant
484,Assam,785,Sivasagar Sibsagar,785682,Tamulichiga
484,Assam,785,Sivasagar Sibsagar,785696,Geleky
484,Assam,785,Sivasagar Sibsagar,785674,Nemuguri
484,Assam,785,Sivasagar Sibsagar,785667,Konwarpur
484,Assam,785,Sivasagar Sibsagar,785671,Nitaipukhuri
484,Assam,785,Sivasagar Sibsagar,785683,Jhanji
484,Assam,785,Sivasagar Sibsagar,785692,Sapekhati
484,Assam,785,Sivasagar Sibsagar,785693,Borhat
484,Assam,785,Sivasagar Sibsagar,785684,Namtidoll
484,Assam,785,Sivasagar Sibsagar,785661,Charing
484,Assam,785,Sivasagar Sibsagar,785685,Nazira
484,Assam,785,Sivasagar Sibsagar,785640,Sivasagar
484,Assam,785,Sivasagar Sibsagar,785701,Hahchara
484,Assam,785,Sivasagar Sibsagar,785691,Bhojo
484,Assam,785,Sivasagar Sibsagar,785687,Santak
484,Assam,785,Sivasagar Sibsagar,785670,Moranhat
484,Assam,785,Sivasagar Sibsagar,785662,Demow
484,Assam,785,Sivasagar Sibsagar,785665,Joysagar
484,Assam,785,Sivasagar Sibsagar,785666,Kaloogaon
484,Assam,785,Sivasagar Sibsagar,785688,Lakowah
484,Assam,785,Sivasagar Sibsagar,785698,Lakwah R.s.
484,Assam,785,Sivasagar Sibsagar,785672,Rajmai
484,Assam,785,Sivasagar Sibsagar,785673,Sepon
484,Assam,785,Sivasagar Sibsagar,785686,Simaluguri
484,Assam,785,Sivasagar Sibsagar,785689,Suffry
484,Assam,785,Sivasagar Sibsagar,785694,Teokghat
484,Assam,785,Sivasagar Sibsagar,785695,Towkok
485,Assam,786,Dhemaji,786110,Sissiborgaon
486,Assam,786,Dibrugarh,786613,Sologuri
486,Assam,786,Dibrugarh,786101,Phukanarkhat
486,Assam,786,Dibrugarh,786692,Anandapara
486,Assam,786,Dibrugarh,786621,Silgrant
486,Assam,786,Dibrugarh,786002,Hiloidhari
486,Assam,786,Dibrugarh,786003,Sessa
486,Assam,786,Dibrugarh,786007,Medela
486,Assam,786,Dibrugarh,786184,Rang Changi
486,Assam,786,Dibrugarh,786601,Balijan T.e.
486,Assam,786,Dibrugarh,786610,Tipling Bhadoi gaon
486,Assam,786,Dibrugarh,786624,Barbam
486,Assam,786,Dibrugarh,786004,Jamirah
486,Assam,786,Dibrugarh,786191,Zutlibari
486,Assam,786,Dibrugarh,786103,Tengakhat
486,Assam,786,Dibrugarh,786183,Kanjikhowa
486,Assam,786,Dibrugarh,786612,Tingkhong
486,Assam,786,Dibrugarh,786010,Timonagaon
486,Assam,786,Dibrugarh,786102,Chabua Air field
486,Assam,786,Dibrugarh,786611,Rajgarh
486,Assam,786,Dibrugarh,786001,Santipara
486,Assam,786,Dibrugarh,786602,Tingrai Chariali
486,Assam,786,Dibrugarh,786012,Naga Ghuli kanaigaon
486,Assam,786,Dibrugarh,786005,Jalan Nagar
486,Assam,786,Dibrugarh,786614,Ushapur
486,Assam,786,Dibrugarh,786008,Tingkhong Dighalia
486,Assam,786,Dibrugarh,786622,Namrup Thermal power station
486,Assam,786,Dibrugarh,786623,Parbatpur
487,Assam,786,Tinsukia,786174,Purani Pukhuri
487,Assam,786,Tinsukia,786187,Makumkilla
487,Assam,786,Tinsukia,786181,Ulup Gaon
487,Assam,786,Tinsukia,786157,Santipur Bazar
487,Assam,786,Tinsukia,786160,Phillobari
487,Assam,786,Tinsukia,786154,Saikhowaghat
487,Assam,786,Tinsukia,786170,Mamorani
487,Assam,786,Tinsukia,786189,Mulukgaon
487,Assam,786,Tinsukia,786171,Tingrai
487,Assam,786,Tinsukia,786183,Panitola
487,Assam,786,Tinsukia,786150,Santipur
487,Assam,786,Tinsukia,786182,Udai Pur
487,Assam,786,Tinsukia,786601,Hoogrijan
487,Assam,786,Tinsukia,786188,Rampur
